a,b
0.736842105,0.333333333
0.525,0.697674419
0,0.818181818
0.896551724,0.555555556
0.363636364,0.642857143
0,0.923076923
0.5,0.8125
0.866666667,0.777777778
0.75,0.705882353
0.5625,0.2
0,0.333333333
0,0.75
0,0.461538462
0,0.692307692
0,0.833333333
0,0.666666667
0,0.115384615
0.852941176,0.307692308
0,0.8
0,0.525
0.875,0.414634146
0.527272727,0.733333333
0,0.615384615
0.710526316,0.555555556
0,0.8
0.692307692,0.533333333
0.88,0.666666667
0.9375,0.5
0.833333333,0.666666667
0,0.769230769
0,0.266666667
0.538461538,0.733333333
0,0.52173913
0.786666667,0.909090909
0.8,0.75
0.8,0.642857143
0,0.222222222
0.777777778,0.8125
0.575,1
0.875,0.785714286
0.857142857,0.785714286
0.541666667,0.5
0,0.631578947
0,0.375
0,0.6
0.769230769,0.928571429
0,0.266666667
0.923076923,0.409090909
0,0.307692308
0.777777778,0.933333333
0.4375,0.9
0.833333333,0.230769231
0,0.785714286
0.636363636,0.555555556
0.615384615,0.526315789
0,0.636363636
0.769230769,0.285714286
0,0.5625
0.866666667,0.666666667
0.777777778,0.666666667
0,0.529411765
0.5625,0.8125
0.611111111,0.653846154
1,0.555555556
0,0.3125
0.764705882,0.714285714
0,0.631578947
0.913043478,0.333333333
0.761904762,0.9
0,0
0,0.444444444
0.954545455,0.312
0,0.789473684
0.727272727,0.25
0,0.428571429
0.956521739,0.6
0,0.9
0.666666667,0.7
0.75862069,0.363636364
0.588235294,0.263157895
0.8125,0.4
0.923076923,0.352941176
0.878787879,0.405063291
0.71875,0.9375
0,0.611111111
0,0.142857143
0.885714286,0.160493827
0.625,0.2
0.179487179,0.3125
0.765957447,0.333333333
0,0.65
0,0.090909091
0,0.705882353
0,0.636363636
0,0.090909091
0,0.75
0,0.470588235
0.785714286,0.615384615
0,0.6
0,0.727272727
0.853658537,0.444444444
0.833333333,0.5
0.818181818,0.76
0,0.315789474
0.947368421,0.583333333
0,0.4375
0,0.117647059
0.68,0.583333333
0.9,0.6875
0.878787879,0.555555556
0,0.833333333
0.55,0.55
0,0.6875
0,0.444444444
0.852459016,0.375
0,0.833333333
0.64516129,0.444444444
0.789473684,0.769230769
0,0.357142857
0.25,0.272727273
0.931034483,0.833333333
0,0.625
0,0.9
0.736842105,0.823529412
0.634146341,0.666666667
0,0.857142857
0,0.285714286
0,0.285714286
0.661971831,0.45
0.64,0.733333333
0,0.5625
0.227272727,0.666666667
0.631578947,0.4
0,0.625
0,0.777777778
0,0.533333333
0.787234043,0.625
0,0.818181818
0.19047619,0.866666667
0,0.5
0.947368421,0.117647059
0,0.588235294
0.793103448,0.75
0,0.557251908
0,0.454545455
0.538461538,0.533333333
0,0.466666667
0.684210526,0.692307692
0.90625,0.571428571
0,0.086206897
0,0.357142857
0,0.5
0,0.555555556
0,0.6
0,0.363636364
0,0.272727273
0.705882353,0.888888889
0.818181818,0.625
0,0.642857143
0.842105263,0.25
0.555555556,0.448275862
0,0.764705882
0.931034483,0.705882353
0,0.333333333
0.818181818,0.166666667
0,0.625
0,0.7
0,0.455696203
0,0.230769231
0,0.214285714
0,0.363636364
0.896551724,0.722222222
0.529411765,0.181818182
0.909090909,0.25
0,0.769230769
0.890909091,0.1
0.893617021,0.666666667
0.794871795,0.818181818
0,0.533333333
0.692307692,0.133333333
0,0.428571429
0.960526316,0.909090909
0,0.2
0.625,0.6
0.78125,0.533333333
0,0.727272727
0,0.647058824
0,0.416666667
0,0.111111111
0.909090909,0.769230769
0,0.764705882
0.416666667,0.647058824
0.5625,0.666666667
0,0.384615385
0.275862069,0.2
0.85106383,0.476190476
0,0.3125
0.837837838,1
0.765957447,0.444444444
0,0.526315789
0.75,0.727272727
0.9375,0.714285714
0.52,0.3125
0.842105263,0.833333333
0,0.842105263
0.842105263,0.583333333
0,0.705882353
0,0.571428571
0,0.392857143
0.888888889,0.705882353
0.704545455,0.473684211
0,0.538461538
0,0.909090909
0,0.363636364
0.888888889,0.684210526
0,0.769230769
0.764705882,0.5
0,0.777777778
0.745454545,0.32
0,0.545454545
0.714285714,0.736842105
0,0.764705882
0.857142857,0.833333333
0.8,0.434782609
0.838709677,0.666666667
0.928571429,0.722222222
0,0.764705882
0.454545455,0.615384615
0,0.3
0,0.307692308
0,0.571428571
0.8,0.571428571
0.444444444,0.642857143
0.615384615,0.647058824
0,0.285714286
0,0.466666667
0,0.769230769
0,0.578947368
0,0.529411765
0.941176471,0.173913043
0.636363636,0.25
0,0.5
0.818181818,0.726495726
0.954545455,0.266666667
0.6,0.722222222
0,0.5
0,0.5625
0,0.230769231
0,0.764705882
0.5,0.636363636
0,0.411764706
0.894736842,0.818181818
0,0.095238095
0.652173913,0.764705882
0,0.464285714
0,0.333333333
0,0.733333333
0.266666667,0.9
0,0
0.68,0.631578947
0,0.666666667
0.894736842,0.272727273
0,0.416666667
0,0.3
0.481481481,0.8
0.826086957,0.666666667
0.684210526,0.416666667
0,0.727272727
0,0.705882353
0.692307692,0.8
0.691176471,0.424242424
0,0.545454545
0,0.333333333
0.875,0.588235294
0,0.941176471
0,0.615384615
0.945945946,0.1
0,0.725
0.75,0.4
0.833333333,0.48
0,0.055555556
0.6,0.538461538
0,0.7
0.6,0.575757576
0.692307692,0.789473684
0.666666667,0.523809524
0,0.555555556
0,0.37037037
0.578947368,0.777777778
0,0.5
0,0.193548387
0,0.692307692
0,0.428571429
0,0.176470588
0.837837838,0.882352941
0.871794872,0.666666667
0,0.3125
0,0.545454545
0.833333333,0.789473684
0,0.777777778
0.8,0.6
0,0.625
0,0.35
0.695652174,0.75
0.888888889,0.684210526
0,0.225806452
0.875,0.461538462
0,0
0.6,0.545454545
0,0.428571429
0,0.230769231
0,0.538461538
0.647058824,0.555555556
0,0.105263158
0,0.875
0,0.8
0.957446809,0.473684211
0,0.764705882
0,0.538461538
0.818181818,0.681818182
0,0.368421053
0,0.416666667
0,0.2
0,0.625
0,0.4
0.869565217,0.777777778
0,0.25
0.9375,0.666666667
0,0.933333333
0,0.882352941
0,0.558823529
0.642857143,0.736842105
0,0.285714286
0,0.294117647
0,0.444444444
0.823529412,0.533333333
0,0.5
0,0.666666667
0.8125,0.444444444
0.80952381,0.444444444
0,0.444444444
0.933333333,0.181818182
0.888888889,0
0,0.538461538
0.916666667,0.578947368
0,0.235294118
0,0.6
0.95,0.555555556
0,0.411764706
0.736111111,0.6
0,0.625
0,0.380952381
0,0.566666667
0.837209302,0.736842105
0,0.333333333
0,0.6
0.944444444,0.555555556
0,0.647058824
0,0.666666667
0,0.928571429
0,0.636363636
0.65,0.2
0,0.636363636
0.921052632,0.153846154
0,0
0,0.578947368
0,0.363636364
0,0.142857143
0.717948718,0.722222222
0,0.230769231
0,0.4
0,0
0.925925926,0.222222222
0,0.842105263
0,0.769230769
0.611111111,0.608695652
0.869565217,0.631578947
0,0.166666667
0,0.692307692
0,0.769230769
0.464285714,0.444444444
0,0.333333333
0,0.727272727
1,0.909090909
0.6,0.888888889
0,0.1
0.461538462,0.75
0.694444444,0.545454545
0,0.526315789
0.6875,0.357142857
0,0.214285714
0,0.555555556
0.846153846,0.333333333
0.88,0.842105263
0,0.894736842
0,0.6
0,0.222222222
0,0.230769231
0,0.666666667
0.833333333,0.818181818
0.96969697,0.47826087
0,0.461538462
0,0.666666667
0,0.25
0.6,0.6
0,0.7
0,0.666666667
0,0.666666667
0.720588235,0.473684211
0.931034483,0.631578947
0,1
0.565217391,0.153846154
0,0.631578947
0,0.5
0,0.594594595
0,0.875
0,0.48
0,0.444444444
0.80952381,0.4
0.090909091,0.722222222
0,0.777777778
0,0.307692308
0,1
0,0.375
0,0.368421053
0,0.631578947
0.666666667,0.131147541
0.545454545,0.684210526
0,0.6
0,0.454545455
0.888888889,0.875
0,0.5
0.958333333,0.727272727
0,0.666666667
0.827586207,0.615384615
0,0.166666667
0.842105263,0.611111111
0.378947368,0.583333333
0.769230769,0.769230769
0.851851852,0.555555556
0,0.833333333
0.761904762,0.909090909
0.695652174,0.631578947
0.75,0.736842105
0.928571429,0.266666667
0,0.533333333
0,0.631578947
0.884615385,0.230769231
0,0.416666667
0,0.777777778
0,0.909090909
0.8,0.555555556
0.616,0.45
0,0.888888889
0,0.333333333
0,0.428571429
0.823529412,0.842105263
0.857142857,0.428571429
0,0.227272727
0.576923077,0.769230769
0,0.578947368
0,0.636363636
0.857142857,0.428571429
0.925,0.833333333
0,0.611111111
0.842105263,0.583333333
0.8,0.866666667
0.490909091,0.642857143
0,0.842105263
0.444444444,0.5625
0.842105263,0.3
0.581395349,0.71875
0,0.823529412
0,0.615384615
0.925925926,0.736842105
0,0.481481481
0.75862069,0.777777778
0,0.611111111
1,0.666666667
0,0.944444444
0,0.428571429
0,0.5
0,0.833333333
0,0.833333333
0,0.545454545
1,0
0.647058824,0.444444444
0,0.75
0,0.666666667
0,0.611111111
0,0.8
0,0.866666667
0.5875,0.714285714
0,0.25
0.45,0.428571429
0,0.789473684
0,0.5
0.763157895,0.75
0,0
0.722222222,0.904761905
0,0.666666667
0,0.8
0,0.2
0,0.8
0.529411765,0.473684211
0.375,0.85
0.894736842,0.473684211
0,0.545454545
0,0.333333333
0.843137255,0.80952381
0.882352941,0.638888889
0.8,0.352941176
0,0.8
0,0.692307692
0,0.80952381
0.782608696,0.214285714
0,0.55
0,0.176470588
0.807692308,0.6
0.4375,0.189189189
0,0.090909091
0,0.6875
0,0.368421053
0,0.666666667
0,0.75
0,0.280701754
0,0.2
0,0.904761905
0,0.647058824
0.827586207,0.5625
0,0.636363636
0.818181818,0.857142857
0,0.416666667
0,0.722222222
0.641025641,0.333333333
1,0.857142857
0.918918919,0.7
0.703703704,0.944444444
0,0.4375
0,0.952380952
0,0.863636364
0.961538462,0.666666667
0,0.666666667
0,0.5
0,0.769230769
0.533333333,0.1
0.727272727,0.736842105
0.663461538,0.307692308
0,0.7
0.366666667,0.578947368
0,0.152173913
0,0.733333333
0,0.1
0,0.789473684
0.75,1
0.479289941,0.466666667
0,0.722222222
0,0.2
0.860465116,0.090909091
0,1
0.9375,0.666666667
0,1
0.894736842,0.461538462
0,0.785714286
0,0.526315789
0.944444444,0.736842105
0.8,0.233333333
0,1
0.611111111,0.846153846
0.666666667,0.727272727
0,0.333333333
0.795454545,0.5
0,0.615384615
0,0.888888889
0.526315789,0.6
0.82,0.75
0.727272727,0.769230769
0,0.411764706
0.724137931,0.526315789
0.777777778,0.583333333
0,0.0625
0.884615385,0.703225806
0,0.727272727
0.365853659,0.7
0,0.444444444
0,0.214285714
0,0.230769231
0.516129032,0.636363636
0.631578947,0.9
0,0.4375
0,0.416666667
0,0.785714286
0.894736842,0.6
0.5,0.769230769
0,0.604166667
0.62962963,0.666666667
0.909090909,0.9
0.85,0.533333333
0.347826087,0.529411765
0.227272727,0.666666667
0.666666667,0.333333333
0,0.583333333
0,0.461538462
0,0.785714286
0,0.307692308
0,0.666666667
0,0.068965517
0,0.333333333
0.958333333,0.578947368
0.526315789,0.636363636
0,0.5625
0.648648649,0.642857143
0,0.785714286
0,0.528301887
0,0.666666667
0.954545455,0.666666667
0,0.764705882
0,0.555555556
0,0.615384615
0,0.647058824
0.79245283,0.8
0,0.294117647
0.921052632,0.631578947
0,0.357142857
0,0.733333333
0,0.25
0.933333333,0.416666667
0.625,1
0.851851852,0.6
0,0.789473684
0,0.090909091
0.636363636,0.615384615
0,0.166666667
0.892857143,0.8
0.928571429,0.666666667
0,0.733333333
0,0.1875
0,0.538461538
0,0.888888889
0,0.75
0,0.416666667
0,0.5
0,0.9
0,0.428571429
0,0.578947368
0,0.333333333
0.744186047,0.6
0.8,0.333333333
0.666666667,0.789473684
0.826086957,0.333333333
0.866666667,0.733333333
0.75,0.133333333
0.666666667,0.923076923
0,0.692307692
0.886363636,0.636363636
0,0.736842105
0.7,0.5
0,0.263157895
0,0.7
0.318181818,0.857142857
0,0.578947368
0.803921569,0.6
0,0.352941176
0.666666667,0.071428571
0,0.666666667
0,0.5
0.891891892,0.4
0.25,0.533333333
0.652173913,0.266666667
0,0.583333333
0.846153846,0.75
0.666666667,0.923076923
0,0.7
0,0.529411765
0,0.466666667
0,0.071428571
0.909090909,0.208
0,0.509803922
0.506666667,0.571428571
0.827586207,0.6
0.777777778,0.311111111
0,0.846153846
0,0.684210526
0,0.166666667
0,0.34375
0.755102041,0.153846154
0.925925926,0.692307692
0.590909091,0.5
0,0.733333333
0,0.666666667
0,0.75
0.525,0.6875
0,0.142857143
0.9,0.833333333
0,0.1
0,0.266666667
0,0.909090909
0,0.352941176
0.730769231,0.6
0.557971014,0.388888889
0,0.833333333
0.941176471,0.733333333
0,0.833333333
0,0.65
0,0.066666667
0,0.555555556
0.833333333,0.526315789
0.923076923,0.733333333
0.666666667,0.583333333
0,0.210526316
0.647058824,0.5
1,0.477272727
0.764705882,0.428571429
0,0.533333333
0.956521739,0.846153846
0,0.555555556
0.826086957,0.9
0.829787234,0.75
0.930232558,0.375
0.565217391,0.545454545
0.384615385,0.916666667
0,0.538461538
0,0.291666667
0,0.818181818
0.696969697,0.888888889
0,0
0,0.219101124
0,0.529411765
0.972972973,0.6
0,0.275862069
0.708333333,0.6
0,0.769230769
0.862745098,0.615384615
0,0.761904762
0.827586207,0.571428571
0,0.857142857
0,0.461538462
0.637931034,0.090909091
0.916666667,0.714285714
0.794871795,0.4
0.791666667,0.666666667
0,0.692307692
0,0.5
0,0.37037037
0,0.818181818
0,0.6
0.842105263,0.666666667
0.790697674,0.193548387
0,0.642857143
0,0
0,0.3
0.75,0.6
0,0.454545455
0,0.6
0.526315789,0.454545455
0.3,0.428571429
0.791666667,0.625
0.764705882,0.461538462
0.5,0.730769231
0,0.3
0,0.454545455
0,0.454545455
0,0.583333333
0,0.461538462
0,0.727272727
0.847457627,0.769230769
0,0.769230769
0.744680851,0.615384615
1,0.555555556
0,0.75
0,0.428571429
0.866666667,0.529411765
0,0.769230769
0,0.785714286
0,0.571428571
0,0.461538462
0,0
0.6875,0.636363636
0.65,0.666666667
0.95,0.615384615
0.619047619,0.395604396
0,0.4
0,0.23364486
0,0.666666667
0.761904762,0.642857143
0.396226415,0.722222222
0,0.647058824
0,0.46875
0,0.733333333
0,0.222222222
0.875,0.777777778
0.866666667,0.642857143
0.25,0.2
0.684210526,0.363636364
0.681818182,0.5
0.8,0.15
0,0.08
0,0
0.516129032,0
0,0
0.823529412,0
0.944444444,0.1875
0,0
0,0
0,0
0.7,0
0.75,0
0.75,0
0,0
0.904761905,0
0.746031746,0
0,0
0.894736842,0
0,0
0,0
0.611111111,0
0,0
0.8125,0
0,0
0.862068966,0
0,0
0.785714286,0
0,0.222222222
0,0
0.95,0
0.818181818,0
0,0
0.823529412,0
0.869565217,0
0.909090909,0
0.84375,0
0,0
0,0.133333333
0.703703704,0
0,0
0.363636364,0
0,0
0.833333333,0
0,0
0.740740741,0
0,0.296296296
0,0
0,0
0.577777778,0
0,0
0,0.64
0.75,0.9
0,0.875
0,0.555555556
0,0.571428571
1,0.75
0,0.657894737
0,0.375
0.962962963,0.75
0.761904762,0.230769231
0,0.444444444
0.913043478,0.25
0,0.3125
0,0.882352941
0.733333333,0.444444444
0.842105263,0.333333333
0.785714286,0.666666667
0,0.5
0,0.75
0,0.777777778
0.733333333,0.923076923
0.92,0.692307692
0.9,0.692307692
0.928571429,0.230769231
0,0.566666667
0,0.538461538
0,0.666666667
0,0.8
0.62962963,0.222222222
0,0.777777778
0,0.25
0,0.80952381
0,0.730769231
0,0.7
0.944444444,0.80952381
0.774193548,0.705882353
0.571428571,0.875
0,0.444444444
0,0.3
0,0.8
0,0.928571429
0,0.909090909
1,0.222222222
0,0.714285714
0.555555556,0.363636364
0.445945946,0.090909091
0.916666667,0.756097561
0.931034483,0.625
0.85,0.125
0,0.833333333
0,0.666666667
0.875,0
0,0.7
0.857142857,0.823529412
0,0.705882353
0.67032967,0.75
0,0.272727273
0,0.4375
0.444444444,0.517241379
0.958333333,0.375
0,0.65
0,0
0,0.928571429
0,0.363636364
0.736842105,0.6875
0.615384615,0.1
0.914285714,0.555555556
0.75,0.333333333
0,0.8125
0,0.722222222
0,0
0.666666667,0.466666667
0,0.9
0,0
0.764705882,0.375
0.692307692,0.692307692
0,0.555555556
0.78125,0.470588235
0,0.111111111
0,0.384615385
0.444444444,0.285714286
0,0.545454545
0.777777778,0.454545455
0.833333333,0.666666667
0,0.769230769
0,0.6
0.925,0.875
0.909090909,0.75
0,0.59375
0,0.842105263
0,0.666666667
0,0.545454545
0,1
0,0.760869565
0.580645161,0.222222222
0,0.909090909
0.307692308,0.642857143
0,0.375
0.875,0.176470588
0.615384615,0
0,0.615384615
0,0.363636364
0,0.111111111
0.40625,0.4
0,0.125
0.68,0.6
0,0.545454545
0.8,0.2
0,0.375
0.779220779,0.704545455
0,0.222222222
0.625,0.166666667
0,0.214285714
0.685714286,0
0,0.230769231
0.704918033,0.1
0.736842105,0.125
0,0.727272727
0,0.0625
0.742857143,0.333333333
0.727272727,0.125
0.923076923,0.492307692
0.818181818,0
0,0.125
0.84,0.090909091
0,0
0,0.1
0,0.615384615
0,0.4
0.8,0.266666667
1,0.2
0,0.111111111
0.642857143,0.866666667
0,0.2
0.843137255,0.416666667
0,0.111111111
0,0.090909091
0.767123288,0.136363636
0,0.076923077
0,0.944444444
0,0
0.878787879,0
0,0
0.8125,0.166666667
0,0.083333333
0,0.3125
0,0.111111111
0.822222222,0.388888889
0.555555556,0
0.735294118,0.695652174
0.807692308,0
0,0.055555556
0.838709677,0
0.590909091,0.083333333
0.87804878,0.666666667
0,0.708333333
0,0.555555556
0.789473684,0.826086957
0,0.277777778
0.641025641,0.275862069
0.758064516,0.526315789
0.5,0
0.71875,0
0.8,0.0625
0,0.083333333
0.866666667,0.2
0,0.1
0.769230769,0.125
0,0.375
0,0
0,0.090909091
0.851851852,0.411764706
0,0.2
0,0.285714286
0.916666667,0
0,0.153846154
0,0.1
0.4,0.6
0,0
0,0
0,0
0.88372093,0.083333333
0.8,0.090909091
0.783783784,0.222222222
0.529411765,0.038461538
0,0.5
0,0
0.8,0.6875
0,0.083333333
0,0.052631579
0,0.111111111
0.685950413,0.083333333
0.866666667,0
0,0.090909091
0.6,0.125
0,0.826923077
0,0.727272727
0,0.111111111
0.781512605,0.153846154
0,0
0.76,0.2
0.65,0.416666667
0,0.1
0.918918919,0.9
0,0.6875
0,0.083333333
0,0
0,0
0,0
0,0.1
0,0.181818182
1,0
0,0.6
0.823529412,0.461538462
0,0.181818182
0.714285714,0.375
0.8,0.1
0.684210526,0.785714286
0,0.181818182
0,0.416666667
0,0.111111111
0,0
0.791666667,0.666666667
0.833333333,0.1
0,0.111111111
0,0.4
0,0.5
0.575757576,0.555555556
0,0.3
0,0.333333333
0,0.1
0,0.285714286
0,0.222222222
1,0
0,0.785714286
0,0.125
0,0
0,0.384615385
0,0.25
0,0.357142857
0,0.076923077
0,0.555555556
0.740740741,0.2
0,0.153846154
0.863636364,0.2
0.851851852,0.5
0,0.125
0,0.416666667
0.5,0.352941176
0.8125,0.125
0,0.461538462
0.846153846,0.111111111
0.9375,0.384615385
0.75,0
0,0.625
0,0.75
0,0.333333333
0,0.15
0,0.3
0,0.111111111
0.863636364,0.222222222
0,0.090909091
0,0.214285714
0,0.461538462
0,0.076923077
0,0
0,0
0,0.272727273
0.518518519,0.0625
0.416666667,0.1
0,0.25
0.782608696,0.933333333
0,0.266666667
0,0.5
0,0.416666667
0.666666667,0
0.666666667,0.857142857
0.533333333,0.111111111
0,0.235294118
0,0.444444444
0,0.625
0,0.2
0.453608247,0.777777778
0,0.384615385
0,0.727272727
0,0.444444444
0.538461538,0.115384615
0,0.181818182
0,0
0.35,0.227272727
0,0.375
0.863636364,0.272727273
0,0.555555556
0,0.363636364
0,0.133333333
0,0
0.833333333,0.571428571
0,0.578947368
0,0.148148148
0,0.111111111
0,0.533333333
0,0
0,0.25
0,0.333333333
0,0.8125
0,0.315789474
0,0.85
0,0.5
0.45,0.272727273
0,0
0.928571429,0.1
0.5,0.333333333
0,0.133333333
0,0.2
0.9,0.5625
0,0.066666667
0,0.090909091
0.6,0.333333333
0,0.157894737
0.7,0.461538462
0.563218391,0.111111111
0,0
0.769230769,0.111111111
0,0.157894737
0,0.473684211
0,0.133333333
0.181818182,0.272727273
0,0.1875
0,0.47826087
0.230769231,0.111111111
0,0.875
0,0
0.958333333,0.538461538
0,0
0,0
0,0.5
0,0.4
0.620689655,0.5625
0,0.416666667
0,0.448275862
0,0.166666667
0,0.454545455
0,0.071428571
0,0.4
0,0.1
0,0.111111111
0.916666667,0.6
0,0.625
0.709677419,0.333333333
0.561403509,0.166666667
0,0.380952381
0.666666667,0.3
0.684210526,0.411764706
0,0.375
0.703703704,0.222222222
0.695652174,0.541666667
0,0.3
0.846153846,0.583333333
0.888888889,0.166666667
0.636363636,0.444444444
0,0.407407407
0,0.538461538
0.555555556,0.588235294
0,0.363636364
0.933333333,0.407407407
0.857142857,0.375
0,0.25
0,0.333333333
0,0.52
0.428571429,0.307692308
0.8,0.25
0.647058824,0.375
0.5,0.5625
0,0.333333333
0,0.666666667
0,0.586206897
0,0.444444444
0.705882353,0.777777778
0.764705882,0.4
0,0.222222222
0.6,0.583333333
0,0.615384615
0,0.7
0.708333333,0.4
1,0.454545455
0.852941176,0.291666667
0,0.090909091
0,0
0.088495575,0.2
0.761904762,0.272727273
0.75,0.888888889
0,0.388888889
0,0.4
0.958333333,0.622222222
0.854166667,0.416666667
0.684210526,0.818181818
0.757575758,0.272727273
0,0.439393939
0,0.416666667
0,0.875
0,0.35
0,0.15625
0,0.730769231
0.545454545,0.45
0,1
0,0
0.757575758,0.545454545
0.869565217,0.928571429
0,0.8
0,0.761904762
0,0.9375
0,0.416666667
0.533333333,0.625
0,0.625
0,0.675675676
0,0.352941176
0.923076923,0.538461538
0,0.25
0,0.375
0,1
0,0.047619048
0,0.090909091
0,0.666666667
0,0.272727273
0,0.333333333
0,0.3125
0.666666667,0.269230769
0.903225806,0.363636364
0,0.2
0,0.315789474
0,0.285714286
0,0.625
0,0.4
0.533333333,0.5
0,0.7
0,0.266666667
0.9375,0
0,0.8
0,0.384615385
0.5,0
0,0.25
0.770833333,0.2
0.866666667,0.680851064
0,0.333333333
0.818181818,0.567567568
0.6,0.692307692
0.846153846,0.352941176
0,0
0.541666667,0.086956522
0,0.534883721
0.684210526,0.142857143
0,0.066666667
0.705882353,0.56
0.788461538,0.409090909
0,0.322580645
0,0.5
0.615384615,0.461538462
0,0
0,0.344827586
0.875,0.709677419
0,0.037037037
0.8,0.321428571
0,0.606060606
0,0.111111111
0,0.44
0.648148148,0.0625
0,0.222222222
0,0.071428571
0.470588235,0.846153846
0,0
0,0.1875
0,0.4
0.947368421,0.7
0,0
0,0.363636364
0,0.571428571
0,0.1
0.815789474,0.714285714
0.705882353,0.333333333
0,0
0.724137931,0.333333333
0,0.1875
0.714285714,0
0,0.4
0,0.346153846
0,0.5
0,0.5
0,0.464285714
0,0.272727273
0.833333333,0.8
0,0.333333333
0,0.186046512
0.733333333,0.375
0.810810811,0.5
0,0.333333333
0,0.425531915
0,0.473684211
0.518518519,0.341463415
0,0.538461538
0.857142857,0.5
0.357142857,0.342857143
0,0.315789474
0.592592593,0.44
0.642857143,0.5
0.883333333,0.260869565
0,0.448275862
0,0.5
0,0.4
0.871794872,0.692307692
0,0.555555556
0,0.933333333
0.608695652,0.545454545
0,0.705882353
0,0.6
0.666666667,0.8
0,0.351351351
0,0.266666667
0,0.5
0,0
0.636363636,0.357142857
0.727272727,0.25
0.766666667,0.625
0.807692308,0.846153846
0.8125,0.238095238
0,0.5
0.826086957,0.266666667
0.852941176,0.454545455
0,0.777777778
0,0.285714286
0.727272727,0.470588235
0.85,0.230769231
0,0.338983051
0,0.25
0,0.136363636
0.513043478,0.142857143
0.647058824,0.38
0,0.431034483
0.833333333,0.285714286
0,0.346153846
0,0.166666667
0.545454545,0.352941176
0.727272727,0.15
0,0.666666667
0,0.448275862
0,0.314285714
0,0.714285714
0.318181818,0.458333333
0.869565217,0.357142857
0,0.338028169
0,0.238095238
1,0.333333333
0,0.1875
0.8,0.3
0,0.692307692
0,0.708333333
0,0.846153846
0.555555556,0.64516129
0,0.2
0,0.043478261
0,0.384615385
0,0.59375
0,0.695652174
0,0.636363636
0,0.272727273
0.888888889,0.58
0,0
0,0.4
0.72,0.25
0,0.352941176
0.333333333,0.363636364
0,0.176470588
0.838709677,0.5
0.538461538,0.25
0,0.366666667
0,0.333333333
0.954545455,0.4
0,0.235294118
0,0.555555556
0,0.666666667
0,0.857142857
0,0.444444444
0,0.285714286
0.446153846,0.25
0,0.555555556
0.923076923,0
0,0.5
0,0.2
0,0.074074074
0,0.466666667
0,0.5
0.833333333,0.36
0.705882353,0.625
0,0.384615385
0.609756098,0.357142857
0,0.384615385
0.789473684,0.363636364
0,0.083333333
0,0.576923077
0,0.583333333
0,0.43902439
0,0.555555556
0,1
0,0.84
0.78,0.470588235
0,0.444444444
0,0.782608696
0,0.272727273
0.733333333,0.111111111
0.782608696,0.705882353
0,0.363636364
0,0.625
0,0.235294118
0.933333333,0.357142857
0.695652174,0.464285714
0,0.75
0.791666667,0.444444444
0,0
0.632653061,0.388888889
0,0.375
0,0.541666667
0,0
0.875,0.333333333
0,0.636363636
0,0.727272727
0,0.333333333
0,0.540540541
0,0.6
0,0.571428571
0,0.384615385
0,0.3
0,0.8125
0,0.153846154
0,0.75
0.75862069,0.777777778
0.789473684,0.833333333
0,0.380952381
0,0.474576271
0.524590164,0.538461538
0,0.454545455
0,0.785714286
0.846153846,0.387096774
0,0.545454545
0.585714286,0.625
0,0.545454545
0.689655172,0.392857143
0.534883721,0.333333333
0,0.888888889
0.9375,0.304347826
0.875,0.78125
0,0.40625
0.866666667,0.555555556
0,0.333333333
0.891891892,0.5625
0.523809524,0.083333333
0,0.454545455
0.8125,0.423076923
0,0.45
0,0.733333333
0,0.25
